paper_id,llm_score
hKcDOfDxgn,0.0
zwuemuTiN8,0.0
Dl5JaX7zoN,0.0
V7EiYG5DwZ,0.3951242410923364
IbCvnpJ4py,1.0
pjJIimQdfU,0.32598955669908075
z1ohBxWeL2,1.0
Dpqw0namg3,1.0
pRIPRDALBV,0.04790077575659224
OyAMxlDikl,0.4259289579167825
m30uro534c,0.6456936518244732
no8ysO3xde,0.97077321366537
OZZYqfplS3,0.0
bFYST1MaGh,0.5207341189534516
pxwJU6rTAv,0.8728533946848934
qVtfN6NoJi,0.42864560266211466
z2QdVmhtAP,0.3688730416127148
Lb414Rdzs8,0.0
J7hIz9GXKq,0.6976477023653789
UW0zetsx8X,0.7081929147782449
q6CM6UdP3K,1.0
mBrAuyd26J,0.177946580739831
BxLK1M1f8T,0.12176606271456131
p5RsCkE9sz,0.29295663114961606
TwMLUpPg8G,0.42796777222318244
CrGfGLC2Ad,0.2508334619484771
0bcRCD7YUx,0.1690050790126722
bhUIoQ61pA,1.0
kwY3eL3QVh,0.2603308185742217
tmwR707odU,0.8481837296671344
OqTVwjLlRI,0.6281698635088733
veyPSmKrX4,1.0
LxkgScfHKf,0.5476736348359033
NdNuKMEv9y,0.8718541886140673
Vf5ZUalFk8,0.5709123215416692
t717joHHSc,0.5121229611870592
OujTnpmAZG,0.7057623147427412
gVVoZtiQlt,0.15970946445359208
TROUDY6Wg4,0.44520384278101083
fwHVclv0ij,0.3985836635313081
fO0YO9giQV,0.4472698001920698
G0uhaIXmFw,0.5946878868678149
RcNzwKrjTo,0.0
todLTYB1I7,0.6560466595226291
qPw5D0Xahv,0.0
mDvL3wcmms,0.49132945355846575
06B23UkNid,1.0
4xBew7kuYB,0.40815755384263513
K9Elg2JrvY,0.5576826315259742
OeHSkJ58TG,0.0
XLDaepymR5,0.008333203952844204
Z756zcjNcC,0.7502396919082577
7ZUUNMjM9T,0.26993163147686117
XeRvg7GQH4,0.48221119526779505
ZyPRwskBli,0.9479901289524468
SabhfFUfA1,0.14824063317060704
HozsY9Gdcl,0.5205570826398607
1AYrzmDK4V,0.060810561417515285
qjoDJjVZxB,0.16748453942857183
n1X2n7MJ8L,0.4409271164143122
7UKHNQIErp,0.013846772111646533
Y71rktd4oT,0.330890330850495
DvU9ijSn1v,0.0029646288373019747
7ZToWPWUlO,0.43599726262055266
j0KjevdhkH,1.0
Jrb9yXZJKG,0.8429984233408325
AZVvTBxTdZ,1.0
J6qrIjTzoM,1.0
YSA0QeYnDd,0.9914514878076223
IQdlPvj4dX,0.0
ViRDmDAfjg,0.6772006332829246
SBbjwfMuik,0.6073623878629724
UNHU7uO2qM,0.7521627033044271
L0PciKdHsP,0.0
Vx3o2tUErQ,0.9930049789596304
B2ChNpcEzZ,1.0
y2ch7iQSJu,0.5898990070723311
g3nxy8N3bQ,0.10166163400937639
jwME4SY0an,0.8062993981927156
miOYgWl60q,0.5446408865116177
SX2Z5tgiUu,0.0
4Sv5MQ931E,0.0
IuEBdNsWKb,0.0
zIqLQVBxdd,1.0
QnkhVwSu7u,1.0
FuXtwQs7pj,0.0
d159zNCmOq,0.5119882015105448
MdBt0ttZrZ,0.46471171061953737
d8hURACo0P,0.3400554046894906
7X65yoKl3Y,0.514473876030934
J9pNS44qcT,0.0
8XQ1hLbwmU,0.47620736345656606
NvaZn3uwzJ,0.4645976053461583
eks3dGnocX,0.13251559324236611
5ZkuWAbxzT,0.9757910864370904
mHkbi3XM58,0.5783180142237856
8QTpYC4smR,0.0
xNf8sOtFbx,0.2043057756676786
QdiMWcwU5w,0.6940777724523784
YAf7MSsdTu,0.4079980737084606
FD9sPyS8ve,0.5099407364448707
tZk3LnvVtK,0.5952346537588944
XH3OiIhtvf,0.07154320840636152
HyS9pkHNTN,0.0
jNmsuEE4Gf,0.6100487869149942
b9Ne5lHJ8Y,1.0
oos6KyAUsW,0.39040195451550147
qxobgbamw9,1.0
te30nmLaFf,0.6033544032491283
zi8YBcmXqA,0.44587558700505864
ZPkNrs6aNO,0.45457313821813466
1oIXRWK2WO,0.16823140569358402
oRNus243R6,0.3853752728024857
A7LTIuhH4k,0.48942970750806497
fEEbTDoecM,1.0
98ASXp6oPg,0.0
rbdlQE7HY7,0.0
OXIIFZqiiN,0.6437983681037112
YAINolpm8n,0.10204779815706938
PD8JVDg8mB,0.5466710505082435
hgBVVAJ1ym,0.0
m2kJuN1bKt,0.83925034035617
tL8dpJmECp,0.41093438848871294
6PEbll1C0M,1.0
rpbzBXdo4x,0.0
aQSbfKYXvo,0.5674235394825837
w7BGq6ozOL,0.8189163811735258
SaqU2ca367,0.3282932585111201
bIoWuzFm6r,1.0
hgjpO0H0id,0.6412227484805582
XFCKEgGhEK,0.22745763007255898
XLCqhdaMpy,0.9447709278167541
cuFnNExmdq,0.44935286169900596
BzljpHVfmX,0.0
AMbIvaD4Rr,0.7028749369803533
ArwsbHBoxA,0.2826443493145376
a7gfCUhwdV,0.4868913814500277
Rg2JxBZZ0g,0.6131537503472078
HCJ7B6dhYK,0.4467250534794713
i7yL7VJx4H,0.8779718525450446
fSbPwHjdDG,0.0
Cn5Z0MUPZT,0.9952322585827095
NQZImD0VGP,0.9218363322336134
UmMKbG2Ubr,0.6841852649479997
o5wGjBEgH8,0.8382235529263369
gLGp77MxFo,0.68662874686323
E5YnuidZ9W,0.6123749142972246
1lB5ErmIY0,0.48405131052651545
70xsq3EO2M,0.5827831627802558
bqUsdBeRjQ,0.5835298364237076
Nw7i9Gd1WU,0.47019311353785515
ZZVOrId3yN,0.3063628402155351
LglOy15bqe,0.35848076839329196
4mqt6QxSUO,0.5295954090857049
DRhKnUYNm9,0.0
9Y6QWwQhF3,0.9119178105885787
czVzzXPCkw,0.1956050782011431
1dDxMPJy4i,0.04827588346145617
mltelO89Ve,0.5651002319106484
jWQf6jk55V,0.596436235364812
5GI6BGToyw,0.2508807345450146
qi5dkmEE91,0.0
XuYd9IK7X4,1.0
Frhj9T7ihK,0.5857051708583629
RW37MMrNAi,0.731292754818605
Ty7xx0pn0a,0.0
9ut3QBscB0,0.22718213349758498
OV0rZx8jr1,0.9100168800546233
xom3YUQfbK,0.9439947226949909
UnodjDRqLp,0.6761338210904104
hbS1t37PGM,0.3404392121036413
0koPj0cJV6,1.0
Wo66GEFnXd,0.5495636114520339
a8R07y1jQ1,0.3410272999500146
MWP9V0Ej0d,1.0
1S7kpbfgq9,0.032163047703451575
Mvn5g49RrM,0.0
h0pACOIFxC,0.0
qeYa5LRveW,0.6898230692048735
TvvT4wjEPf,0.0
A8Vuf2e8y6,1.0
JPnq9wSuSG,0.9744172045693323
MtjPIDWyWK,1.0
0sJ8TqOLGS,0.7221250929031509
en3NwykrHW,0.14739275179210948
FLR1K8h5Eq,0.16765245245021249
Ku1tUKnAnC,0.49657172980269143
IRsxTYPqhQ,0.0
Nrm1yJ577U,0.5420701517722397
7IP7dvswE5,0.5302012955977313
9D9VoONnn6,0.5564096306557393
TbRFc2HPoN,0.46502440517804294
06ZvHHBR0i,0.0
Wb6Mcmo0ch,0.8889014524529721
6VuTXirQIv,0.4950192087123954
qGL6fE1lqd,0.48983411384949155
5iUUorHeM3,0.8218620306543405
LXVZQpEb2y,0.3235463696427459
MsRdq0ePTR,0.39354046958671957
vxvgZ0kTFv,0.8747503563802232
9PYCz4cDuZ,0.2740705527387063
bWT6OBJ71x,0.10903513204572973
Z7aq3djHZw,0.0
0fwJMANq9P,0.14096263179803675
E4OcXAx5Dc,0.44290630985808227
PklYedVFUW,1.0
uoU4ypjAmN,0.4604216851846175
5EuAMDMPRK,0.6725559833368571
cLws58ZojF,0.31971938937964023
IcovaKGyMp,1.0
jUCtGezFwH,0.7286575381082909
tTOo7r4G9j,0.4375151372977258
8ZA7lrzw7O,0.715687438521972
0R3ha8oNPU,1.0
dgb4rfPzaw,0.168320534694331
xlxDTVAbNM,1.0
DzKdjWe59v,0.0
fBhgu6PsA7,0.0
hQOLtZ40hZ,0.6319456610004819
oX4FcNA4UC,0.43346644279983587
TWmETQLZIC,0.26998290359403293
kVcEiWtld9,0.6410762847646972
V5lBNcD65H,0.32663921769748155
9Qptgv0Eyw,0.34156132596435224
dVrYcscgLu,0.11225859646407516
TMYe4rUuTc,0.45964305230639474
EMpvfnzQqD,1.0
MxGGdhDmv5,0.9560931477128528
WbqBj2aC5k,0.6988286109548049
f9GURUHZQo,0.0
4GD7a9Bo9A,0.0
mDEYl0Ucgr,0.7824447415393774
gV0Moskp7k,1.0
ZpcQfTNtKv,0.8390272102646739
0YkZe9nwiC,0.6329334584535051
EwRxk3Ho1V,0.0
